BLOC109
Date:,2023/11/20
Time:,15:42:19
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,SHO1,,,ELB1,,,HAN1,,,SHO2,,,ELB2,,,HAN2,,,SHO3,,,ELB3,,,HAN3,,,SHO4,,,ELB4,,,HAN4,,,SHO5,,,ELB5,,,HAN5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3568,-856.214905,612.343872,1474.994873,-633.606873,492.627380,1341.865234,-418.623688,577.178894,1676.132324,179.913254,1373.079590,1403.652588,98.337349,1126.612915,1196.660034,151.908310,927.542969,1525.842041,1107.922485,611.277954,1452.683105,773.104492,615.422241,1313.932983,381.773254,493.935577,1483.645752,533.470703,-258.427765,1334.880127,423.788574,-11.591995,1191.411255,115.398430,177.380646,1388.635498,-491.847473,-445.215973,1374.273804,-306.426575,-408.206604,1123.255737,-319.663452,-243.903183,1453.805176
3569,-856.135132,612.690491,1475.066895,-632.815979,493.542603,1342.847900,-407.886688,574.855774,1672.395508,179.871140,1372.756226,1403.880493,98.727791,1124.205566,1198.250488,150.484467,919.277405,1524.800415,1107.844971,611.295654,1452.800903,772.235962,614.798828,1314.675415,377.845123,494.024384,1478.774658,533.377930,-258.072601,1335.450073,421.533081,-9.697396,1194.033325,112.656586,181.650101,1389.251099,-491.697144,-445.264435,1374.134399,-306.635986,-408.703003,1122.899414,-320.198456,-244.268738,1453.304688
3570,-856.042236,612.855896,1475.187866,-631.704163,494.334351,1343.493774,-397.022369,572.038452,1668.701050,179.768799,1372.264404,1404.060425,98.885162,1122.202515,1200.016968,149.459564,911.444397,1523.826538,1107.830200,611.352722,1452.911499,771.825073,614.662231,1315.691650,373.985779,494.277069,1473.626587,533.209534,-257.595703,1336.038086,419.312347,-8.313819,1196.997559,110.287582,184.978973,1390.588501,-491.570831,-445.434174,1374.136963,-306.880402,-409.618774,1122.428955,-320.683990,-244.479233,1452.393433
3571,-855.919373,612.993835,1475.292847,-630.684814,494.804016,1344.716309,-386.731659,568.665833,1664.749023,179.826309,1371.806519,1404.274170,99.140320,1120.153564,1201.739380,148.571365,903.293030,1522.973877,1107.739624,611.348816,1452.986938,771.214722,614.139648,1316.620117,370.543243,494.453857,1468.811768,533.035278,-257.180847,1336.604248,417.132111,-6.856479,1199.721069,107.538986,188.542862,1391.192261,-491.463898,-445.517578,1374.101440,-307.086365,-410.134613,1122.359497,-321.033112,-245.084030,1452.137329
3572,-855.813965,613.121948,1475.348022,-629.655762,495.278839,1345.502075,-376.597168,565.731812,1660.718262,179.962967,1371.415894,1404.583618,99.130173,1118.062866,1203.372437,147.706360,895.065735,1522.412354,1107.645630,611.359375,1453.084839,770.560608,613.393005,1317.502441,367.288666,494.449036,1463.876587,532.976746,-256.594452,1337.227051,415.104431,-5.540543,1202.397217,105.202599,191.870071,1391.523804,-491.391754,-445.520325,1373.974121,-307.348785,-410.966614,1121.858398,-321.275391,-245.392990,1451.763794
3573,-855.581055,613.226685,1475.415283,-628.482666,495.736725,1346.040283,-367.111908,563.109375,1656.628052,180.081711,1371.032471,1404.725586,99.718239,1115.820801,1205.711670,146.404739,887.472534,1520.678711,1107.490723,611.354004,1453.130371,769.968811,612.869385,1318.421387,364.122589,494.639008,1459.119019,532.913879,-255.894180,1337.839600,413.023590,-4.263206,1204.880737,102.637093,195.683746,1391.600342,-491.303864,-445.668304,1373.960571,-307.421448,-411.629730,1121.531616,-321.436218,-245.670044,1451.342773
3574,-855.310608,613.359985,1475.511108,-627.386597,496.160797,1346.806152,-358.287018,561.053894,1652.394531,180.097794,1370.593628,1404.917847,100.066055,1113.585693,1207.482422,145.007996,879.598938,1518.881592,1107.322632,611.349060,1453.191284,769.480896,612.498718,1319.129883,361.126038,495.202576,1454.381836,532.960144,-255.539749,1338.342896,411.197632,-3.207899,1207.578735,100.344933,199.406921,1391.490356,-491.247345,-445.649658,1373.821045,-307.600311,-412.215332,1121.293823,-321.475647,-245.957596,1450.838989
3575,-854.931702,613.533081,1475.619141,-626.175110,496.729340,1347.082520,-349.768036,559.353760,1648.254883,180.254639,1370.254761,1405.041138,100.117851,1111.550781,1209.782715,143.159225,871.539124,1517.136841,1107.175903,611.397461,1453.271606,769.001465,612.070740,1319.734741,358.493927,495.879395,1449.728882,533.005127,-255.096268,1339.131836,409.011963,-1.880827,1210.149536,98.345818,203.127335,1391.512451,-491.143127,-445.793945,1373.809082,-307.706146,-412.738892,1121.219971,-321.334045,-246.174713,1450.379883
3576,-854.537659,613.669983,1475.720703,-625.202515,497.331696,1348.013306,-342.103302,557.712463,1644.057007,180.412003,1369.840942,1405.231567,99.915260,1109.396729,1211.981201,140.924561,863.574890,1515.410156,1106.970459,611.397278,1453.247070,768.529968,611.682312,1320.045654,355.887024,496.863129,1445.230225,532.964539,-254.659149,1339.906494,407.324280,-1.040230,1212.580811,96.233757,207.106781,1391.265991,-491.299744,-445.286926,1373.159912,-307.705231,-413.342133,1120.984741,-321.134735,-246.234116,1449.957764
3577,-854.059204,613.801086,1475.840088,-624.313843,497.694885,1348.822876,-334.774841,556.145325,1639.942017,180.590698,1369.394287,1405.418701,99.589684,1107.096558,1213.837524,138.391739,855.469666,1513.417969,1106.741333,611.369446,1453.237427,768.039063,611.213440,1320.288330,353.413055,497.637695,1440.806641,533.059875,-254.377853,1340.382324,405.229706,0.038317,1214.718750,94.438873,210.425308,1391.248535,-491.252747,-445.350677,1373.147583,-307.784546,-413.876892,1121.037109,-320.927856,-246.282394,1449.741577
3578,-853.655090,613.923279,1475.877563,-623.177063,498.093079,1349.472168,-327.708466,554.569275,1635.656494,180.665924,1368.813477,1405.613770,99.008392,1104.828369,1215.620605,136.137100,847.499939,1511.612305,1106.592285,611.354126,1453.188354,767.563904,610.771118,1320.424927,351.431213,498.587830,1436.627075,533.051514,-254.003967,1340.955566,403.700165,1.016719,1216.852661,92.554184,213.644928,1391.016235,-491.168213,-445.481018,1373.135254,-307.919403,-414.410370,1120.776855,-320.732056,-245.932541,1449.028442
3579,-853.344604,614.012390,1475.997681,-622.445740,498.328583,1349.808228,-321.135956,552.530396,1631.666260,180.635025,1368.074097,1405.924072,99.030006,1102.394409,1217.616577,134.407455,839.824707,1509.969727,1106.415894,611.283508,1453.164063,767.176575,610.473755,1320.415283,349.370178,499.371948,1432.736694,532.917236,-253.559387,1341.428955,401.799744,1.462642,1219.119629,90.661179,216.485794,1390.979370,-491.179016,-445.549652,1373.125488,-307.823181,-414.736053,1120.548096,-320.527069,-245.789978,1448.745850
3580,-853.040405,614.036560,1476.068115,-621.703186,498.692078,1350.454468,-314.913483,550.767944,1627.518677,180.723099,1367.531616,1406.131104,98.690880,1100.061523,1219.661377,133.114731,832.114990,1508.268555,1106.254517,611.285583,1453.197021,766.861938,610.265503,1320.390015,347.681885,500.101166,1429.145508,532.945313,-253.246872,1342.047241,400.098907,2.319584,1221.392700,88.860306,219.326904,1390.640503,-491.180634,-445.611633,1373.139038,-307.723328,-414.788605,1120.648438,-320.247345,-245.868256,1448.684692
3581,-852.779602,614.109009,1476.119141,-620.980530,498.885376,1350.784424,-308.925201,549.122864,1623.528320,180.967651,1366.904175,1406.349731,98.952309,1097.643311,1221.602905,132.488449,824.577087,1506.899170,1106.083496,611.224121,1453.210205,766.595520,610.100403,1320.393677,346.055481,500.641388,1425.692017,532.851013,-252.864105,1342.629395,398.462341,3.237162,1223.513306,87.011482,221.849716,1390.211304,-491.156067,-445.709412,1373.147461,-307.792633,-415.153503,1120.688232,-320.097900,-245.815002,1448.581421
3582,-852.458374,614.141479,1476.156494,-620.167786,499.232117,1351.149170,-303.191528,547.385132,1619.721313,181.104675,1366.334717,1406.702637,98.694412,1095.644165,1224.415771,131.252960,816.937500,1505.395996,1105.914917,611.228882,1453.198486,766.420654,609.967529,1320.374878,344.770111,501.294037,1422.488770,532.673218,-252.365250,1343.094482,396.325226,3.471318,1225.611450,85.338951,224.455109,1389.914795,-491.148529,-445.729950,1373.132813,-307.922333,-415.586487,1120.567749,-319.865387,-245.684341,1448.284790
3583,-852.115356,614.240723,1476.191040,-619.460999,499.558411,1351.399048,-297.952271,546.239990,1615.462036,181.232468,1365.840576,1407.088745,98.768112,1093.479492,1227.133301,129.721649,809.331299,1503.459717,1105.745483,611.201477,1453.181396,766.265564,609.886414,1320.354858,343.483002,501.932953,1419.548584,532.606140,-252.054855,1343.577271,395.460785,4.037854,1227.534790,83.743629,226.970581,1389.497437,-491.112793,-445.810699,1373.181519,-307.999115,-415.790405,1120.531616,-319.559113,-245.542267,1447.922607
3584,-851.705383,614.346008,1476.252441,-618.831848,499.881653,1351.426636,-292.866821,545.009460,1611.445190,181.392654,1365.220337,1407.381104,98.764641,1091.380493,1229.915771,127.694069,802.401123,1501.874634,1105.611938,611.146423,1453.207153,766.173462,609.737549,1320.283447,342.383759,502.642517,1416.697632,532.607361,-251.921448,1343.944092,393.870148,4.373384,1229.353882,82.192047,229.548248,1389.031738,-491.127289,-445.869080,1373.226563,-307.991730,-415.867340,1120.702148,-318.973663,-245.448730,1447.614624
3585,-851.298279,614.409180,1476.280396,-618.247314,500.125366,1351.458740,-288.137299,544.210388,1607.554565,181.622375,1364.525635,1407.663818,98.583305,1089.333618,1232.683350,124.993523,795.083679,1499.970581,1105.455078,611.127380,1453.202148,766.072205,609.651917,1320.235229,341.384155,503.261658,1414.111084,532.537842,-251.611481,1344.505615,392.635468,5.094867,1230.772583,80.762398,232.085159,1388.594849,-491.139374,-445.933594,1373.267090,-307.932709,-416.010925,1120.846924,-318.437469,-245.226532,1447.445068
3586,-850.985352,614.448242,1476.343750,-617.860352,500.270569,1351.608643,-283.860840,543.380249,1603.815308,181.804871,1363.957275,1408.044312,98.333351,1087.117676,1235.151978,122.119041,788.283997,1497.988281,1105.336426,611.078796,1453.246216,766.505432,610.113281,1320.411377,340.431366,504.036621,1411.842041,532.453552,-251.342728,1345.049194,391.566254,5.664952,1232.584229,79.448418,234.549240,1387.948975,-490.911896,-446.858429,1374.088379,-307.820313,-416.299835,1120.894287,-317.893066,-244.795929,1447.274902
3587,-850.799377,614.481934,1476.355591,-617.282654,500.614136,1351.638184,-279.898926,542.520203,1600.069214,182.012543,1363.511108,1408.461060,98.200439,1084.951538,1237.270020,119.289261,781.512939,1495.981567,1105.238525,611.070557,1453.259766,766.730164,610.455139,1320.445923,339.752716,504.808777,1409.671265,532.424988,-251.172256,1345.532593,390.311310,6.092418,1233.888550,78.627937,236.622223,1387.574219,-490.900055,-446.988190,1374.147217,-307.625031,-416.321503,1121.111572,-317.472107,-244.344238,1447.201538
3588,-850.627625,614.507935,1476.379395,-616.830017,500.882874,1351.609375,-276.157898,541.968933,1596.527344,182.208298,1362.986206,1408.848999,97.748314,1082.792358,1239.473145,116.679871,774.924377,1494.177856,1105.088989,611.060608,1453.226807,766.230347,609.906494,1319.780640,339.302338,505.376831,1407.984009,532.408508,-251.139282,1345.845093,389.272766,6.062585,1235.110352,77.670090,238.371246,1387.427246,-490.888580,-447.058075,1374.251831,-307.403046,-416.316162,1121.337769,-317.067932,-243.928513,1447.137573
3589,-850.496704,614.509521,1476.422363,-616.582520,501.020935,1351.627686,-272.909515,541.482727,1592.756592,182.375107,1362.420288,1409.202026,97.932648,1080.723022,1241.383911,114.513000,768.917969,1492.287476,1105.064209,610.995178,1453.156372,765.936523,609.531250,1319.169067,338.881348,506.097656,1406.487671,532.430847,-250.858047,1346.236206,388.376831,6.617138,1236.562256,76.710457,240.219315,1387.182495,-490.917969,-447.056396,1374.206055,-307.028870,-416.389771,1121.619385,-316.302277,-243.456589,1447.335327
3590,-850.366455,614.518616,1476.435669,-616.221497,501.180267,1351.468384,-269.592529,541.059570,1589.304810,182.373596,1361.611816,1409.630249,97.864929,1079.034668,1243.994751,112.947441,763.480347,1490.808838,1105.003662,610.994202,1453.127197,765.876160,609.497375,1318.878418,338.553101,506.819153,1405.109741,532.402100,-250.646423,1346.577271,387.461517,6.661946,1237.821899,75.974785,241.801788,1386.906006,-490.911102,-447.114105,1374.313354,-306.723175,-416.415192,1121.863892,-315.687012,-242.587479,1447.004517
3591,-850.225769,614.502563,1476.395020,-615.901062,501.291901,1351.233765,-266.584778,540.553467,1585.866577,182.487549,1360.920654,1409.902222,97.954704,1076.987793,1246.150635,111.138145,757.801941,1489.074341,1104.978394,610.968384,1453.107544,765.907654,609.521729,1318.595337,338.384766,507.285645,1403.951416,532.354492,-250.481796,1346.923706,386.507874,6.827418,1238.705200,75.105301,243.339935,1386.425781,-490.923126,-447.100281,1374.295654,-306.498749,-416.418121,1122.160156,-315.162537,-242.093796,1446.997314
3592,-850.027588,614.503723,1476.344971,-615.631470,501.285065,1350.934326,-263.809326,540.021057,1582.531250,182.654816,1360.328369,1410.195435,97.840347,1075.418945,1248.727417,109.606339,752.632446,1487.521240,1104.943970,610.910339,1453.071289,765.977173,609.580566,1318.307617,338.297119,507.653534,1403.068237,532.313843,-250.346054,1347.252808,385.879089,7.021871,1239.672729,74.644714,244.644028,1386.278564,-490.910339,-447.144592,1374.364624,-306.153961,-416.427338,1122.596680,-314.748322,-241.335770,1446.997314
3593,-849.864624,614.473999,1476.311646,-615.549683,501.197113,1350.637085,-261.454956,539.391113,1579.331299,182.783020,1359.784912,1410.628784,97.919601,1073.773071,1250.961426,107.866432,747.333435,1485.729248,1105.035645,610.919434,1453.049805,766.115906,609.724182,1318.068481,338.307678,508.167633,1402.197754,532.247131,-250.257782,1347.450928,385.226471,7.294587,1240.540527,74.534439,245.919861,1386.392212,-490.930878,-447.178497,1374.418457,-305.856812,-416.425995,1122.873779,-314.386475,-240.597290,1446.969116
3594,-849.711121,614.411194,1476.276367,-615.473206,501.145721,1350.206787,-259.249634,538.735229,1576.138672,183.016296,1359.328125,1410.866821,97.790436,1072.226685,1253.150879,106.154182,742.667847,1483.976074,1105.054077,610.915527,1453.019775,766.178467,609.876160,1317.621948,338.409454,508.577454,1401.648315,532.188660,-250.227936,1347.643555,384.905640,7.446637,1240.891724,74.291969,246.940933,1386.505005,-490.914215,-447.197968,1374.527832,-305.461090,-416.428406,1123.443237,-313.787994,-239.781311,1447.003418
3595,-849.547607,614.343445,1476.242065,-615.455872,501.095062,1349.764771,-257.245361,537.963562,1573.258911,183.166718,1358.762817,1411.179688,97.884819,1070.915527,1255.057251,104.102608,737.789368,1482.070557,1105.093506,610.850586,1452.979126,766.339783,610.071716,1317.269043,338.677979,508.876282,1401.366211,532.185303,-250.208542,1347.784058,384.585815,7.478965,1241.180176,74.302513,247.978867,1386.565063,-490.974731,-447.263824,1374.614502,-305.164093,-416.341431,1123.835083,-313.085052,-239.104935,1447.096069
3596,-849.342590,614.276001,1476.187012,-615.506348,501.091003,1349.224731,-255.688293,537.172974,1570.855591,183.322617,1358.275757,1411.499023,97.842293,1069.579102,1256.807007,102.250755,733.689026,1480.121826,1105.164673,610.818176,1452.894653,766.649597,610.443726,1317.070923,338.953766,509.126190,1401.282715,532.188599,-250.193939,1347.965942,384.381226,7.612511,1241.428955,74.362755,248.510132,1386.621338,-491.004211,-447.149994,1374.576904,-304.688232,-416.262329,1124.226196,-312.532532,-238.507172,1447.258057
3597,-849.182190,614.239502,1476.056030,-615.498962,500.988190,1348.784668,-254.618713,536.566956,1568.389404,183.399658,1357.713867,1411.653809,97.929565,1068.369995,1258.364868,99.937286,729.564392,1478.063110,1105.271851,610.846130,1452.882324,766.920898,610.744751,1316.687866,339.262177,509.286255,1401.308105,532.102234,-250.164307,1348.052856,384.324799,7.686163,1241.490356,74.578903,248.858826,1386.809937,-490.998962,-447.188171,1374.680664,-304.195557,-416.119385,1124.749390,-311.938446,-237.414734,1447.316406
3598,-849.049927,614.176208,1475.999512,-615.611450,500.844421,1348.220337,-253.586014,536.039124,1566.240845,183.581894,1357.225220,1411.909302,97.841087,1067.313965,1259.859863,97.664658,725.588318,1476.328247,1105.413086,610.791382,1452.831665,767.307922,611.015930,1316.476318,339.749176,509.383575,1401.552979,532.011963,-250.151413,1348.079590,384.414093,7.727011,1241.312622,75.098885,249.013947,1387.335571,-491.060120,-447.112793,1374.693970,-303.768829,-415.582428,1125.273560,-311.204041,-236.354050,1447.490967
3599,-848.862793,614.040405,1475.934326,-615.742065,500.595490,1347.560669,-252.919281,535.461182,1564.608887,183.803253,1356.833862,1412.181519,97.668510,1066.432251,1261.315063,96.156723,722.747925,1474.341797,1105.517578,610.793823,1452.740356,767.543396,611.467590,1316.171387,340.336792,509.431458,1401.973511,531.914917,-250.132263,1348.062256,384.743256,7.637887,1240.979248,75.835693,248.958542,1388.090820,-491.084442,-447.022919,1374.679077,-303.351044,-415.172729,1125.856323,-310.074219,-235.539703,1447.781860
3600,-848.722351,613.954773,1475.863281,-615.903442,500.456665,1346.989990,-252.668182,534.789795,1563.171753,183.989258,1356.481689,1412.454834,97.609566,1065.623779,1262.685425,94.726448,719.547913,1472.594604,1105.613770,610.789795,1452.675903,767.993530,611.939392,1315.875610,341.053436,509.522095,1402.473267,531.780518,-250.146179,1348.078125,385.102081,7.563910,1240.611572,76.481781,248.346436,1388.693726,-491.144562,-446.966400,1374.708740,-302.861359,-415.027039,1126.412720,-309.112610,-234.476257,1448.131714
3601,-848.644958,613.811707,1475.826294,-616.120667,500.159607,1346.240723,-252.661972,534.078430,1561.982666,184.147400,1356.247192,1412.611816,97.568970,1064.870728,1263.790527,93.823799,717.283386,1470.850586,1105.723877,610.733337,1452.637085,768.337952,612.293945,1315.494995,341.786804,509.441254,1403.299683,531.698669,-250.153885,1348.050415,385.889679,7.542114,1239.970825,77.652428,247.668716,1389.418701,-491.201080,-446.992889,1374.790894,-302.085419,-414.772095,1127.194824,-308.171753,-233.140671,1448.269287
3602,-848.570801,613.668823,1475.751709,-616.389038,499.908508,1345.407227,-253.035858,533.441772,1561.465698,184.302917,1356.110474,1412.768799,97.697220,1064.095215,1264.715576,92.856445,714.519104,1469.396484,1105.856079,610.689697,1452.588989,768.627014,612.579224,1314.957520,342.494690,509.468170,1404.248657,531.615662,-250.183487,1347.987915,386.826538,7.462101,1238.961914,78.726143,246.879822,1390.151733,-491.241486,-447.054443,1374.961792,-301.426300,-414.345490,1128.081299,-306.908417,-232.198410,1448.815186
3603,-848.457031,613.551697,1475.665283,-616.692139,499.686005,1344.484497,-253.693619,533.115662,1561.053223,184.437653,1355.890625,1412.855225,97.769341,1063.547729,1265.628906,92.657852,712.189453,1467.712036,1105.975464,610.652771,1452.515625,769.025818,613.061035,1314.421143,343.373993,509.535950,1405.304810,531.626465,-250.265900,1347.932373,387.747162,7.208156,1238.000854,79.993889,245.785645,1390.834839,-491.341278,-447.108246,1375.138550,-300.880981,-414.063446,1128.848633,-305.790985,-231.071167,1449.140381
3604,-848.367310,613.393982,1475.505859,-617.096436,499.254150,1343.675903,-254.538239,532.817688,1560.919922,184.545837,1355.556396,1412.950439,97.694870,1063.059082,1266.436646,91.774864,709.726257,1466.438232,1106.059204,610.592590,1452.356445,769.473877,613.512146,1313.821289,344.438965,509.801178,1406.614380,531.618958,-250.408615,1347.833252,388.713837,6.797074,1236.497314,81.469292,244.268753,1391.688843,-491.474274,-447.100647,1375.278931,-299.917328,-413.435333,1129.808105,-304.276978,-230.047989,1449.727539
3605,-848.275452,613.235291,1475.348511,-617.581909,498.833282,1343.085815,-256.187469,532.560608,1561.381958,184.673523,1355.163818,1413.071045,97.646751,1062.589233,1267.077759,91.597984,708.426697,1464.902100,1106.282227,610.558960,1452.285522,769.900696,614.121948,1313.291504,345.530182,509.973633,1408.196045,531.619690,-250.528793,1347.758423,390.138733,6.478036,1235.044800,82.833496,242.822769,1392.509399,-491.625183,-447.073975,1375.403198,-299.142700,-412.939667,1130.826294,-303.087097,-228.620621,1450.238281
3606,-848.236267,613.130493,1475.191895,-618.114990,498.433441,1342.103149,-257.619995,532.640076,1562.374146,184.773636,1354.829834,1413.166870,97.485062,1062.112549,1267.677002,91.193794,706.570251,1463.720825,1106.475098,610.449829,1452.169922,770.316345,614.507446,1312.639160,346.909454,510.059357,1409.923462,531.657776,-250.615524,1347.650757,391.436737,6.180447,1233.435669,84.309586,241.000656,1393.119629,-491.777069,-447.216095,1375.611084,-298.333557,-412.256042,1132.015259,-301.507782,-227.420898,1450.752686
3607,-848.217834,612.959656,1475.009521,-618.355774,498.164459,1341.466309,-259.690247,532.689087,1563.468140,184.824875,1354.642090,1413.257690,97.514091,1061.666748,1268.195068,90.759773,704.966309,1462.161499,1106.688354,610.384277,1452.111206,770.825928,614.873108,1311.915771,348.241364,510.085358,1411.865356,531.694641,-250.779221,1347.462524,392.787537,5.962618,1231.619263,85.835953,238.927612,1393.678955,-492.128998,-446.673370,1375.266968,-297.568573,-411.496765,1133.048096,-299.752319,-226.086914,1451.313721
3608,-848.217224,612.755615,1474.853760,-618.784607,497.857941,1340.520996,-262.249359,533.090454,1565.136719,184.886505,1354.548584,1413.335327,97.395882,1061.385864,1268.752686,90.108566,703.280701,1460.751465,1106.786377,610.250122,1452.021729,771.347595,615.423706,1311.378540,349.774048,510.276825,1414.023560,531.730835,-251.088776,1347.123901,394.227112,5.413553,1229.983765,87.425270,236.722412,1394.404175,-492.328613,-446.596619,1375.472656,-296.549896,-411.146484,1134.396484,-297.851044,-224.193146,1452.050415
3609,-848.204712,612.556458,1474.726074,-619.164124,497.559326,1339.845459,-264.859100,533.485901,1567.154907,184.944641,1354.505493,1413.449097,97.546257,1061.201050,1269.087891,89.459679,702.043518,1459.378418,1106.967529,610.244019,1451.910156,771.989868,616.180115,1310.729004,351.368378,510.373871,1416.300781,531.860168,-251.330780,1346.741943,395.845062,4.469031,1227.950806,88.922134,234.189316,1395.062134,-492.504486,-446.641785,1375.733276,-295.985565,-410.345856,1135.261597,-295.671967,-222.634232,1452.528564
3610,-848.178406,612.360107,1474.647461,-619.618774,497.273956,1339.001831,-268.203430,533.968384,1569.534424,185.015518,1354.453369,1413.514404,97.654884,1060.961548,1269.442017,89.122276,701.092773,1458.207397,1107.180298,610.180298,1451.816772,772.597046,616.831055,1309.993530,353.125885,510.483093,1418.649902,531.865784,-251.639420,1346.246216,397.467163,3.843157,1225.915527,90.737953,231.608673,1395.658081,-492.667694,-446.915741,1376.123535,-295.033447,-409.523254,1136.844482,-293.478546,-220.995209,1453.157471
3611,-848.186707,612.163086,1474.551270,-620.188843,496.882385,1338.333496,-271.595581,534.714478,1572.357910,185.053284,1354.431030,1413.589722,97.792145,1060.833008,1269.661743,88.072182,699.561096,1456.978638,1107.386230,610.086731,1451.733032,773.234314,617.290039,1309.175415,355.026276,510.500977,1421.218750,531.772644,-251.901245,1345.905396,399.238800,3.264615,1223.626465,92.607307,228.428009,1396.174805,-492.848419,-446.787170,1376.289307,-294.370911,-408.791473,1138.273560,-291.399078,-219.245316,1453.869995
3612,-848.143311,612.013977,1474.456055,-620.933167,496.499573,1337.681763,-275.423279,535.627808,1575.327515,184.909454,1354.319946,1413.638794,97.871002,1060.699707,1269.775757,87.529427,698.834351,1455.578247,1107.588745,609.978455,1451.631104,773.985596,617.699646,1308.339722,357.008667,510.668854,1423.864380,531.742493,-252.298096,1345.617554,401.040894,2.119300,1221.287964,94.668266,225.106277,1397.237793,-493.094055,-447.012695,1376.700439,-293.524597,-408.382507,1139.693604,-288.933075,-217.769516,1454.418701
3613,-848.166870,611.802002,1474.358887,-621.421387,496.048859,1336.989624,-279.813843,536.431091,1578.863770,184.911148,1354.269165,1413.650879,97.877441,1060.689575,1269.930542,86.899345,698.008850,1454.378906,1107.706787,609.924683,1451.488892,774.621033,618.398743,1307.492798,359.256073,510.675537,1426.686279,531.798218,-252.934402,1345.237915,402.852936,1.044760,1218.869751,96.805222,221.414063,1397.485962,-493.298065,-447.101746,1376.936890,-292.889832,-407.135010,1140.810669,-286.657501,-216.025162,1454.737061
3614,-848.130432,611.601563,1474.279053,-621.825684,495.816010,1336.202881,-284.561890,537.505310,1582.616333,185.136292,1354.400757,1413.597046,97.877304,1060.622192,1270.109375,86.362221,696.598694,1453.182373,1107.839722,609.790466,1451.419067,775.413635,618.996887,1306.611816,361.643524,510.922119,1429.721069,531.717651,-253.371628,1344.871704,404.954102,0.152290,1216.144897,98.892883,217.580200,1398.010376,-493.711731,-447.261475,1377.227051,-292.528992,-406.121277,1141.884399,-284.239807,-214.132446,1454.611450
3615,-848.126160,611.401184,1474.216553,-622.381042,495.321960,1335.402222,-289.695526,538.671082,1586.541626,185.195557,1354.357300,1413.622070,97.802284,1060.590088,1270.256348,86.167282,696.253113,1452.341675,1107.959351,609.729065,1451.362793,776.206055,619.361633,1305.500732,364.134460,510.912201,1432.851807,531.602661,-253.739624,1344.388794,406.996063,-1.387803,1213.117920,101.336960,213.230545,1398.800171,-494.132507,-447.581635,1377.735962,-291.975616,-405.319092,1143.152466,-281.959412,-212.178253,1454.691650
3616,-848.096069,611.193542,1474.169189,-622.818848,495.071136,1334.876343,-295.120026,540.162048,1590.620605,185.315933,1354.409180,1413.628296,97.767929,1060.621460,1270.331909,85.865623,695.528381,1451.141113,1108.044067,609.612061,1451.300293,776.850952,619.738586,1304.371216,366.664948,510.958801,1436.161377,531.729553,-254.011017,1343.938354,409.215668,-2.391226,1210.167358,103.611565,208.970840,1399.037354,-494.458893,-447.796265,1378.140381,-291.592041,-404.466675,1144.284546,-279.475952,-210.059235,1454.707764
3617,-848.099915,611.055420,1474.080933,-623.696228,494.484039,1334.237183,-300.877960,541.461975,1595.084473,185.135406,1354.290283,1413.636597,97.660538,1060.698120,1270.350342,85.513268,694.830322,1450.149658,1108.186890,609.599792,1451.216797,777.867920,620.693054,1303.404297,369.496552,511.062195,1439.549072,531.863586,-254.413071,1343.419067,411.573700,-4.030207,1206.974121,106.395027,204.159332,1399.739014,-494.950104,-447.386719,1378.181763,-291.085541,-403.870850,1145.247314,-276.837646,-208.028625,1454.642456
3618,-848.107910,610.913757,1474.044067,-624.190125,494.149597,1333.869507,-307.014496,543.116577,1599.596191,185.409958,1354.422974,1413.700806,97.677643,1060.794922,1270.209229,84.579277,694.341187,1449.700195,1108.241333,609.472412,1451.032959,778.910950,621.397949,1302.252563,372.445160,511.198120,1443.048462,531.855347,-254.756287,1342.948364,413.865662,-5.527773,1203.689575,108.884811,198.879318,1400.578613,-495.088715,-447.440765,1378.631226,-290.852234,-402.479034,1146.009644,-274.211060,-205.746567,1454.404541
3619,-848.128296,610.744629,1473.990601,-624.672729,493.803467,1333.085083,-313.424561,544.614929,1604.190063,185.456909,1354.472046,1413.701538,97.542717,1060.918457,1270.067017,83.939949,694.698120,1448.789795,1108.361816,609.397949,1450.961792,779.728149,621.648560,1300.765503,375.666718,511.378876,1446.666138,531.964478,-255.189026,1342.553223,416.322052,-7.067006,1200.545288,111.468102,193.818344,1400.744263,-495.277466,-447.283661,1378.981934,-290.462402,-401.813965,1147.090332,-271.386261,-203.486740,1454.097168
3620,-848.090515,610.572693,1473.919800,-625.138977,493.428345,1332.428589,-320.377350,546.245483,1609.156860,185.525497,1354.487183,1413.697388,97.412636,1061.031006,1269.821655,82.931419,694.552063,1447.910034,1108.447754,609.330505,1450.843750,780.718018,621.892944,1299.126831,379.232391,511.770050,1450.271729,532.065002,-255.775772,1341.985596,418.603302,-8.950403,1197.310059,114.215874,188.951080,1400.788452,-495.451935,-447.090912,1379.121338,-290.062775,-400.741882,1148.247314,-268.311584,-201.441544,1453.745361
